ABUNDANCE,BIOMAS,GENUS_SPECIES,SAMPLE_DESC,PLOT,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
2.56,4.61,"Bosmina longirostris",20_10_1980_43.18083_-75.92639,,43.180830,-75.926390,20,10,1980
2.56,2.78,"Bosmina longirostris",12_6_1990_43.21028_-75.92278,,43.210280,-75.922780,12,6,1990
2.56,1.68,"Bosmina longirostris",10_9_1984_43.19472_-75.85361,,43.194720,-75.853610,10,9,1984
2.56,8.36,"Bosmina longirostris",20_4_1992_43.18083_-75.92639,,43.180830,-75.926390,20,4,1992
2.56,2.18,"Bosmina longirostris",25_9_2000_43.18611_-75.77083,,43.186110,-75.770830,25,9,2000
2.56,3.07,"Ceriodaphnia quadrangula",28_8_2006_43.22111_-76.04444,,43.221110,-76.044440,28,8,2006
2.56,0.95,"Chydorus sphaericus",26_10_1987_43.22111_-76.04444,,43.221110,-76.044440,26,10,1987
2.56,2.39,"Chydorus sphaericus",16_10_2006_43.18083_-75.92639,,43.180830,-75.926390,16,10,2006
2.56,24.21,"Daphnia mendotae",24_10_2002_43.19472_-75.85361,,43.194720,-75.853610,24,10,2002
2.56,43.5,"Daphnia mendotae",12_8_1986_43.18611_-75.77083,,43.186110,-75.770830,12,8,1986
2.56,57.36,"Daphnia pulicaria",13_7_1987_43.18611_-75.77083,,43.186110,-75.770830,13,7,1987
2.56,44.98,"Daphnia pulicaria",21_8_2001_43.18083_-75.92639,,43.180830,-75.926390,21,8,2001
2.56,52.3,"Daphnia pulicaria",26_7_1995_43.18611_-75.77083,,43.186110,-75.770830,26,7,1995
2.56,76.42,"Daphnia pulicaria",19_7_2004_43.18083_-75.92639,,43.180830,-75.926390,19,7,2004
2.56,11.73,"Daphnia retrocurva",30_9_1985_43.18611_-75.77083,,43.186110,-75.770830,30,9,1985
2.56,7.44,"Diacyclops thomasi",17_5_1994_43.22111_-76.04444,,43.221110,-76.044440,17,5,1994
2.56,3.79,"Diacyclops thomasi",24_6_1985_43.18611_-75.77083,,43.186110,-75.770830,24,6,1985
2.56,5.39,"Diacyclops thomasi",9_7_1984_43.21028_-75.92278,,43.210280,-75.922780,9,7,1984
2.56,5.32,"Diacyclops thomasi",30_5_2006_43.21028_-75.92278,,43.210280,-75.922780,30,5,2006
2.56,71.05,"Diaptomus minutus",13_4_1987_43.21028_-75.92278,,43.210280,-75.922780,13,4,1987
2.56,36.51,"Epischura lacustris",26_5_2005_43.17833_-75.9475,,43.178330,-75.947500,26,5,2005
2.56,2.95,"Eubosmina coregoni",18_9_1989_43.18083_-75.92639,,43.180830,-75.926390,18,9,1989
2.56,6.61,"Eubosmina coregoni",26_10_1988_43.21028_-75.92278,,43.210280,-75.922780,26,10,1988
2.56,10.6,"Mesocyclops edax",4_9_1990_43.19472_-75.85361,,43.194720,-75.853610,4,9,1990
2.56,17.3,"Mesocyclops edax",23_10_1995_43.22111_-76.04444,,43.221110,-76.044440,23,10,1995
2.56,23.55,"Mesocyclops edax",3_5_1984_43.21028_-75.92278,,43.210280,-75.922780,3,5,1984
2.56,13.2,"Mesocyclops edax",27_7_1998_43.18083_-75.92639,,43.180830,-75.926390,27,7,1998
2.56,2.66,"Cyclopoid copepodids",16_10_2006_43.18083_-75.92639,,43.180830,-75.926390,16,10,2006
2.56,1.3,"Cyclopoid copepodids",6_5_2002_43.18083_-75.92639,,43.180830,-75.926390,6,5,2002
2.56,44.83,"Diaptomus sicilis",28_8_2006_43.22111_-76.04444,,43.221110,-76.044440,28,8,2006
2.57,2.38,"Bosmina longirostris",17_5_1984_43.19472_-75.85361,,43.194720,-75.853610,17,5,1984
2.57,4.26,"Bosmina longirostris",1_9_2004_43.17833_-75.9475,,43.178330,-75.947500,1,9,2004
2.57,1.93,"Chydorus sphaericus",4_8_1986_43.18083_-75.92639,,43.180830,-75.926390,4,8,1986
2.57,1.03,"Chydorus sphaericus",13_8_2001_43.21028_-75.92278,,43.210280,-75.922780,13,8,2001
2.57,34.3,"Daphnia mendotae",8_8_2006_43.21028_-75.92278,,43.210280,-75.922780,8,8,2006
2.57,35.79,"Daphnia mendotae",20_6_1994_43.18611_-75.77083,,43.186110,-75.770830,20,6,1994
2.57,29.5,"Daphnia mendotae",18_7_1983_43.18083_-75.92639,,43.180830,-75.926390,18,7,1983
2.57,20.21,"Daphnia mendotae",7_11_1985_43.22111_-76.04444,,43.221110,-76.044440,7,11,1985
2.57,27.52,"Daphnia mendotae",22_6_1981_43.18083_-75.92639,,43.180830,-75.926390,22,6,1981
2.57,67.98,"Daphnia pulicaria",2_9_1992_43.18611_-75.77083,,43.186110,-75.770830,2,9,1992
2.57,75.04,"Daphnia pulicaria",25_2_1980_43.21028_-75.92278,,43.210280,-75.922780,25,2,1980
2.57,40.22,"Daphnia pulicaria",17_6_2004_43.18083_-75.92639,,43.180830,-75.926390,17,6,2004
2.57,58.55,"Daphnia pulicaria",26_7_1995_43.18083_-75.92639,,43.180830,-75.926390,26,7,1995
2.57,6.24,"Diacyclops thomasi",30_7_1979_43.18083_-75.92639,,43.180830,-75.926390,30,7,1979
2.57,6.78,"Diacyclops thomasi",3_9_1993_43.18083_-75.92639,,43.180830,-75.926390,3,9,1993
2.57,5.59,"Diacyclops thomasi",18_7_1983_43.18083_-75.92639,,43.180830,-75.926390,18,7,1983
2.57,2.17,"Diaptomus minutus",26_8_2002_43.18083_-75.92639,,43.180830,-75.926390,26,8,2002
2.57,2.49,"Diaptomus minutus",14_10_1991_43.18083_-75.92639,,43.180830,-75.926390,14,10,1991
2.57,78.51,"Skistodiaptomus oregonensis",20_7_1992_43.18611_-75.77083,,43.186110,-75.770830,20,7,1992
2.57,11.77,"Skistodiaptomus oregonensis",4_10_1982_43.22111_-76.04444,,43.221110,-76.044440,4,10,1982
2.57,75.08,"Epischura lacustris",5_8_2002_43.18083_-75.92639,,43.180830,-75.926390,5,8,2002
2.57,6.6,"Eubosmina coregoni",13_6_1988_43.22111_-76.04444,,43.221110,-76.044440,13,6,1988
2.57,11.43,"Mesocyclops edax",2_9_2004_43.21028_-75.92278,,43.210280,-75.922780,2,9,2004
2.57,15.07,"Mesocyclops edax",4_5_1987_43.19472_-75.85361,,43.194720,-75.853610,4,5,1987
2.57,37.21,"Mesocyclops edax",14_9_1992_43.19472_-75.85361,,43.194720,-75.853610,14,9,1992
2.57,17.11,"Mesocyclops edax",24_7_2006_43.18083_-75.92639,,43.180830,-75.926390,24,7,2006
2.58,2.41,"Bosmina longirostris",29_5_1990_43.21028_-75.92278,,43.210280,-75.922780,29,5,1990
2.58,2.39,"Bosmina longirostris",11_10_1999_43.18083_-75.92639,,43.180830,-75.926390,11,10,1999
2.58,2.93,"Chydorus sphaericus",16_10_2006_43.19472_-75.85361,,43.194720,-75.853610,16,10,2006
2.58,25.53,"Daphnia mendotae",25_6_2001_43.21028_-75.92278,,43.210280,-75.922780,25,6,2001
2.58,35.9,"Daphnia mendotae",11_6_1984_43.18083_-75.92639,,43.180830,-75.926390,11,6,1984
2.58,24.65,"Daphnia mendotae",14_5_1996_43.19472_-75.85361,,43.194720,-75.853610,14,5,1996
2.58,33.17,"Daphnia mendotae",26_9_1983_43.18611_-75.77083,,43.186110,-75.770830,26,9,1983
2.58,21.72,"Daphnia pulicaria",19_9_1995_43.22111_-76.04444,,43.221110,-76.044440,19,9,1995
2.58,4.94,"Diacyclops thomasi",16_8_2004_43.18611_-75.77083,,43.186110,-75.770830,16,8,2004
2.58,16.26,"Diacyclops thomasi",7_7_1997_43.18611_-75.77083,,43.186110,-75.770830,7,7,1997
2.58,5.12,"Diacyclops thomasi",10_6_2002_43.22111_-76.04444,,43.221110,-76.044440,10,6,2002
2.58,3.16,"Diacyclops thomasi",8_7_2002_43.18611_-75.77083,,43.186110,-75.770830,8,7,2002
2.58,21.97,"Diaphanosoma sp",6_10_2005_43.21028_-75.92278,,43.210280,-75.922780,6,10,2005
2.58,0.94,"Diaptomus minutus",26_7_2004_43.18083_-75.92639,,43.180830,-75.926390,26,7,2004
2.58,1.22,"Diaptomus minutus",15_5_1989_43.21028_-75.92278,,43.210280,-75.922780,15,5,1989
2.58,12.79,"Diaptomus minutus",2_9_1986_43.19472_-75.85361,,43.194720,-75.853610,2,9,1986
2.58,5.94,"Diaptomus minutus",5_6_1990_43.18083_-75.92639,,43.180830,-75.926390,5,6,1990
2.58,5.19,"Diaptomus minutus",11_6_1975_43.18083_-75.92639,,43.180830,-75.926390,11,6,1975
2.58,4.36,"Diaptomus minutus",19_8_1996_43.22111_-76.04444,,43.221110,-76.044440,19,8,1996
2.58,38.03,"Diaptomus minutus",8_7_2002_43.18611_-75.77083,,43.186110,-75.770830,8,7,2002
2.58,10.96,"Diaptomus minutus",5_6_1990_43.19472_-75.85361,,43.194720,-75.853610,5,6,1990
2.58,10.76,"Skistodiaptomus oregonensis",9_6_1998_43.18083_-75.92639,,43.180830,-75.926390,9,6,1998
2.58,106.76,"Epischura lacustris",16_7_1996_43.19472_-75.85361,,43.194720,-75.853610,16,7,1996
2.58,5.54,"Eubosmina coregoni",31_10_2005_43.17833_-75.9475,,43.178330,-75.947500,31,10,2005
2.58,3.62,"Eubosmina coregoni",10_10_2002_43.21028_-75.92278,,43.210280,-75.922780,10,10,2002
2.58,8.33,"Mesocyclops edax",24_10_2002_43.21028_-75.92278,,43.210280,-75.922780,24,10,2002
2.58,15.18,"Mesocyclops edax",18_10_1995_43.22111_-76.04444,,43.221110,-76.044440,18,10,1995
2.58,9.82,"Mesocyclops edax",25_6_2001_43.21028_-75.92278,,43.210280,-75.922780,25,6,2001
2.58,18.02,"Mesocyclops edax",8_9_2005_43.18611_-75.77083,,43.186110,-75.770830,8,9,2005
2.58,0.89,"Calanoid copepodid",26_7_2004_43.18083_-75.92639,,43.180830,-75.926390,26,7,2004
2.58,1.21,"Calanoid copepodid",8_9_2005_43.18611_-75.77083,,43.186110,-75.770830,8,9,2005
2.58,2.67,"Cyclopoid copepodids",8_7_2002_43.18611_-75.77083,,43.186110,-75.770830,8,7,2002
2.58,2.59,"Cyclopoid copepodids",8_9_2005_43.18611_-75.77083,,43.186110,-75.770830,8,9,2005
2.59,6.3,"Acanthocyclops vernalis",24_9_2002_43.18611_-75.77083,,43.186110,-75.770830,24,9,2002
2.59,2.93,"Bosmina longirostris",24_10_1983_43.18083_-75.92639,,43.180830,-75.926390,24,10,1983
2.59,3.02,"Bosmina longirostris",10_10_2002_43.19472_-75.85361,,43.194720,-75.853610,10,10,2002
2.59,2.1,"Chydorus sphaericus",9_8_1983_43.21028_-75.92278,,43.210280,-75.922780,9,8,1983
2.59,1.62,"Chydorus sphaericus",30_7_1984_43.18083_-75.92639,,43.180830,-75.926390,30,7,1984
2.59,22.61,"Daphnia mendotae",28_5_1996_43.18083_-75.92639,,43.180830,-75.926390,28,5,1996
2.59,50.13,"Daphnia mendotae",6_7_2005_43.21028_-75.92278,,43.210280,-75.922780,6,7,2005
2.59,24.41,"Daphnia mendotae",9_7_1996_43.22111_-76.04444,,43.221110,-76.044440,9,7,1996
2.59,110.5,"Daphnia pulicaria",6_7_1992_43.18611_-75.77083,,43.186110,-75.770830,6,7,1992
2.59,48.98,"Daphnia pulicaria",9_7_1984_43.18611_-75.77083,,43.186110,-75.770830,9,7,1984
2.59,49.65,"Daphnia pulicaria",29_7_1985_43.19472_-75.85361,,43.194720,-75.853610,29,7,1985
2.59,6.04,"Diacyclops thomasi",6_8_1979_43.18083_-75.92639,,43.180830,-75.926390,6,8,1979
2.59,5.02,"Diacyclops thomasi",28_10_1985_43.19472_-75.85361,,43.194720,-75.853610,28,10,1985
2.59,22.26,"Diaphanosoma sp",11_9_1995_43.22111_-76.04444,,43.221110,-76.044440,11,9,1995
2.59,0.5,"Diaptomus minutus",17_6_2003_43.18611_-75.77083,,43.186110,-75.770830,17,6,2003
2.59,3.82,"Diaptomus minutus",6_7_1998_43.22111_-76.04444,,43.221110,-76.044440,6,7,1998
2.59,4.28,"Diaptomus minutus",25_6_2001_43.22111_-76.04444,,43.221110,-76.044440,25,6,2001
2.59,12.65,"Diaptomus minutus",7_7_1992_43.21028_-75.92278,,43.210280,-75.922780,7,7,1992
2.59,5.09,"Diaptomus minutus",28_6_2004_43.17833_-75.9475,,43.178330,-75.947500,28,6,2004
2.59,6.86,"Diaptomus minutus",6_7_2005_43.21028_-75.92278,,43.210280,-75.922780,6,7,2005
2.59,19.03,"Skistodiaptomus oregonensis",19_8_2002_43.21028_-75.92278,,43.210280,-75.922780,19,8,2002
2.59,10.01,"Skistodiaptomus oregonensis",10_9_2002_43.22111_-76.04444,,43.221110,-76.044440,10,9,2002
2.59,22.24,"Skistodiaptomus oregonensis",15_7_2004_43.22111_-76.04444,,43.221110,-76.044440,15,7,2004
2.59,6.75,"Skistodiaptomus oregonensis",14_8_2000_43.18611_-75.77083,,43.186110,-75.770830,14,8,2000
2.59,23.78,"Epischura lacustris",1_7_1985_43.18611_-75.77083,,43.186110,-75.770830,1,7,1985
2.59,61.83,"Epischura lacustris",1_7_1985_43.19472_-75.85361,,43.194720,-75.853610,1,7,1985
2.59,83.92,"Epischura lacustris",20_6_2005_43.21028_-75.92278,,43.210280,-75.922780,20,6,2005
2.59,50.85,"Epischura lacustris",15_7_2004_43.22111_-76.04444,,43.221110,-76.044440,15,7,2004
2.59,40.79,"Mesocyclops edax",10_6_2003_43.19472_-75.85361,,43.194720,-75.853610,10,6,2003
2.59,6.78,"Mesocyclops edax",10_9_2002_43.22111_-76.04444,,43.221110,-76.044440,10,9,2002
2.59,8.9,"Mesocyclops edax",27_6_1988_43.19472_-75.85361,,43.194720,-75.853610,27,6,1988
2.59,9.34,"Mesocyclops edax",8_11_2005_43.18611_-75.77083,,43.186110,-75.770830,8,11,2005
2.59,25.71,"Mesocyclops edax",29_7_1985_43.19472_-75.85361,,43.194720,-75.853610,29,7,1985
2.59,20.2,"Mesocyclops edax",9_7_1984_43.18083_-75.92639,,43.180830,-75.926390,9,7,1984
2.59,9.02,"Mesocyclops edax",26_4_2006_43.18083_-75.92639,,43.180830,-75.926390,26,4,2006
2.59,21.11,"Mesocyclops edax",12_5_2003_43.18083_-75.92639,,43.180830,-75.926390,12,5,2003
2.59,21.04,"Mesocyclops edax",30_7_1990_43.18611_-75.77083,,43.186110,-75.770830,30,7,1990
2.59,0.08,"Calanoid copepodid",16_6_1999_43.21028_-75.92278,,43.210280,-75.922780,16,6,1999
2.59,1.01,"Calanoid copepodid",24_10_2002_43.22111_-76.04444,,43.221110,-76.044440,24,10,2002
2.59,0.74,"Calanoid copepodid",13_10_2004_43.18611_-75.77083,,43.186110,-75.770830,13,10,2004
2.59,28.29,"Diaptomus sicilis",24_9_2002_43.18611_-75.77083,,43.186110,-75.770830,24,9,2002
2.6,9.62,"Acanthocyclops vernalis",16_11_1994_43.18083_-75.92639,,43.180830,-75.926390,16,11,1994
2.6,3.54,"Bosmina longirostris",29_7_1985_43.22111_-76.04444,,43.221110,-76.044440,29,7,1985
2.6,1.12,"Chydorus sphaericus",14_7_1976_43.18083_-75.92639,,43.180830,-75.926390,14,7,1976
2.6,23.89,"Daphnia mendotae",8_9_2005_43.18083_-75.92639,,43.180830,-75.926390,8,9,2005
2.6,23.45,"Daphnia mendotae",16_10_2006_43.22111_-76.04444,,43.221110,-76.044440,16,10,2006
2.6,96.56,"Daphnia pulicaria",5_8_1996_43.19472_-75.85361,,43.194720,-75.853610,5,8,1996
2.6,61.41,"Daphnia pulicaria",30_4_1980_43.19472_-75.85361,,43.194720,-75.853610,30,4,1980
2.6,48.44,"Daphnia pulicaria",18_8_1993_43.18083_-75.92639,,43.180830,-75.926390,18,8,1993
2.6,46.56,"Daphnia pulicaria",5_8_1985_43.21028_-75.92278,,43.210280,-75.922780,5,8,1985
2.6,44.33,"Daphnia pulicaria",26_7_2004_43.18611_-75.77083,,43.186110,-75.770830,26,7,2004
2.6,5.43,"Diacyclops thomasi",16_7_1984_43.18083_-75.92639,,43.180830,-75.926390,16,7,1984
2.6,5.15,"Diacyclops thomasi",25_9_2000_43.19472_-75.85361,,43.194720,-75.853610,25,9,2000
2.6,5.27,"Diacyclops thomasi",11_6_1979_43.22111_-76.04444,,43.221110,-76.044440,11,6,1979
2.6,8.21,"Diacyclops thomasi",8_9_1986_43.18611_-75.77083,,43.186110,-75.770830,8,9,1986
2.6,11.98,"Diacyclops thomasi",1_7_1986_43.21028_-75.92278,,43.210280,-75.922780,1,7,1986
2.6,15.57,"Diaphanosoma sp",28_8_2006_43.17833_-75.9475,,43.178330,-75.947500,28,8,2006
2.6,5.27,"Diaptomus minutus",23_9_2003_43.18083_-75.92639,,43.180830,-75.926390,23,9,2003
2.6,4.01,"Diaptomus minutus",12_8_2003_43.18611_-75.77083,,43.186110,-75.770830,12,8,2003
2.6,2.96,"Diaptomus minutus",9_10_1989_43.18083_-75.92639,,43.180830,-75.926390,9,10,1989
2.6,77.59,"Epischura lacustris",19_7_1993_43.18083_-75.92639,,43.180830,-75.926390,19,7,1993
2.6,73.43,"Epischura lacustris",17_7_2006_43.19472_-75.85361,,43.194720,-75.853610,17,7,2006
2.6,21.53,"Mesocyclops edax",25_7_1988_43.18611_-75.77083,,43.186110,-75.770830,25,7,1988
2.6,10.35,"Mesocyclops edax",22_8_1990_43.19472_-75.85361,,43.194720,-75.853610,22,8,1990
2.6,8.3,"Mesocyclops edax",3_9_1991_43.18083_-75.92639,,43.180830,-75.926390,3,9,1991
2.6,36.2,"Mesocyclops edax",11_7_1994_43.22111_-76.04444,,43.221110,-76.044440,11,7,1994
2.6,14.85,"Mesocyclops edax",5_8_1985_43.21028_-75.92278,,43.210280,-75.922780,5,8,1985
2.6,13.35,"Mesocyclops edax",8_10_1998_43.21028_-75.92278,,43.210280,-75.922780,8,10,1998
2.61,2.16,"Chydorus sphaericus",25_10_1982_43.19472_-75.85361,,43.194720,-75.853610,25,10,1982
2.61,2.37,"Chydorus sphaericus",22_10_1984_43.19472_-75.85361,,43.194720,-75.853610,22,10,1984
2.61,36.16,"Daphnia mendotae",1_4_1985_43.18083_-75.92639,,43.180830,-75.926390,1,4,1985
2.61,39.53,"Daphnia mendotae",30_7_1984_43.19472_-75.85361,,43.194720,-75.853610,30,7,1984
2.61,8.74,"Daphnia mendotae",21_6_1982_43.21028_-75.92278,,43.210280,-75.922780,21,6,1982
2.61,96.53,"Daphnia pulicaria",11_9_1996_43.21028_-75.92278,,43.210280,-75.922780,11,9,1996
2.61,40.6,"Daphnia pulicaria",14_6_1977_43.22111_-76.04444,,43.221110,-76.044440,14,6,1977
2.61,35.4,"Daphnia pulicaria",4_2_1976_43.18083_-75.92639,,43.180830,-75.926390,4,2,1976
2.61,6.75,"Diacyclops thomasi",15_7_1975_43.18083_-75.92639,,43.180830,-75.926390,15,7,1975
2.61,8.78,"Diacyclops thomasi",20_9_1993_43.19472_-75.85361,,43.194720,-75.853610,20,9,1993
2.61,5.69,"Diacyclops thomasi",6_8_1990_43.18083_-75.92639,,43.180830,-75.926390,6,8,1990
2.61,4.94,"Diacyclops thomasi",31_5_2005_43.19472_-75.85361,,43.194720,-75.853610,31,5,2005
2.61,11.25,"Diacyclops thomasi",13_8_2001_43.18083_-75.92639,,43.180830,-75.926390,13,8,2001
2.61,3.19,"Diacyclops thomasi",6_9_2002_43.17833_-75.9475,,43.178330,-75.947500,6,9,2002
2.61,0.27,"Diaptomus minutus",27_6_2005_43.17833_-75.9475,,43.178330,-75.947500,27,6,2005
2.61,3.21,"Diaptomus minutus",10_6_1996_43.18083_-75.92639,,43.180830,-75.926390,10,6,1996
2.61,2.53,"Diaptomus minutus",25_10_2004_43.18611_-75.77083,,43.186110,-75.770830,25,10,2004
2.61,3.07,"Diaptomus minutus",27_6_2006_43.19472_-75.85361,,43.194720,-75.853610,27,6,2006
2.61,10.31,"Skistodiaptomus oregonensis",9_11_2004_43.21028_-75.92278,,43.210280,-75.922780,9,11,2004
2.61,29.75,"Skistodiaptomus oregonensis",22_10_2001_43.18611_-75.77083,,43.186110,-75.770830,22,10,2001
2.61,7.68,"Skistodiaptomus oregonensis",11_5_1998_43.21028_-75.92278,,43.210280,-75.922780,11,5,1998
2.61,70.17,"Epischura lacustris",24_7_1989_43.18083_-75.92639,,43.180830,-75.926390,24,7,1989
2.61,3.23,"Eubosmina coregoni",4_11_1987_43.21028_-75.92278,,43.210280,-75.922780,4,11,1987
2.61,12.18,"Mesocyclops edax",7_10_1985_43.19472_-75.85361,,43.194720,-75.853610,7,10,1985
2.61,29.17,"Mesocyclops edax",27_7_1998_43.21028_-75.92278,,43.210280,-75.922780,27,7,1998
2.61,18.18,"Mesocyclops edax",5_7_1983_43.18611_-75.77083,,43.186110,-75.770830,5,7,1983
2.61,18.19,"Mesocyclops edax",18_6_1990_43.22111_-76.04444,,43.221110,-76.044440,18,6,1990
2.61,7.29,"Mesocyclops edax",21_8_1989_43.22111_-76.04444,,43.221110,-76.044440,21,8,1989
2.61,0.23,"Calanoid copepodid",17_7_2006_43.17833_-75.9475,,43.178330,-75.947500,17,7,2006
2.61,3.18,"Cyclopoid copepodids",15_9_1999_43.19472_-75.85361,,43.194720,-75.853610,15,9,1999
2.61,3.78,"Cyclopoid copepodids",6_9_2002_43.17833_-75.9475,,43.178330,-75.947500,6,9,2002
2.61,3.69,"Cyclopoid copepod",29_9_2003_43.18083_-75.92639,,43.180830,-75.926390,29,9,2003
2.61,64.48,"Diaptomus sicilis",28_10_2002_43.18611_-75.77083,,43.186110,-75.770830,28,10,2002
2.62,8.98,"Acanthocyclops vernalis",24_10_1994_43.18083_-75.92639,,43.180830,-75.926390,24,10,1994
2.62,3.29,"Bosmina longirostris",18_10_1982_43.18083_-75.92639,,43.180830,-75.926390,18,10,1982
2.62,5.5,"Bosmina longirostris",24_11_1992_43.18083_-75.92639,,43.180830,-75.926390,24,11,1992
2.62,21.04,"Daphnia mendotae",3_5_2000_43.18083_-75.92639,,43.180830,-75.926390,3,5,2000
2.62,38.44,"Daphnia pulicaria",9_8_1993_43.21028_-75.92278,,43.210280,-75.922780,9,8,1993
2.62,3.58,"Diacyclops thomasi",6_7_1981_43.22111_-76.04444,,43.221110,-76.044440,6,7,1981
2.62,6.58,"Diacyclops thomasi",3_5_2000_43.19472_-75.85361,,43.194720,-75.853610,3,5,2000
2.62,9.83,"Diacyclops thomasi",28_6_1999_43.19472_-75.85361,,43.194720,-75.853610,28,6,1999
2.62,5.9,"Diaptomus minutus",20_6_2001_43.18611_-75.77083,,43.186110,-75.770830,20,6,2001
2.62,14.8,"Diaptomus minutus",2_10_2006_43.22111_-76.04444,,43.221110,-76.044440,2,10,2006
2.62,2.51,"Diaptomus minutus",21_8_1991_43.22111_-76.04444,,43.221110,-76.044440,21,8,1991
2.62,27.83,"Skistodiaptomus oregonensis",28_10_2002_43.18083_-75.92639,,43.180830,-75.926390,28,10,2002
2.62,25.45,"Skistodiaptomus oregonensis",12_8_2003_43.19472_-75.85361,,43.194720,-75.853610,12,8,2003
2.62,17.17,"Skistodiaptomus oregonensis",29_7_2002_43.21028_-75.92278,,43.210280,-75.922780,29,7,2002
2.62,9.57,"Epischura lacustris",20_6_2001_43.18611_-75.77083,,43.186110,-75.770830,20,6,2001
2.62,5.02,"Eubosmina coregoni",8_10_1984_43.18083_-75.92639,,43.180830,-75.926390,8,10,1984
2.62,9.46,"Mesocyclops edax",24_6_1991_43.19472_-75.85361,,43.194720,-75.853610,24,6,1991
2.62,0.97,"Calanoid copepodid",25_5_2006_43.19472_-75.85361,,43.194720,-75.853610,25,5,2006
2.62,2.49,"Calanoid copepodid",20_6_2001_43.18611_-75.77083,,43.186110,-75.770830,20,6,2001
2.62,2.56,"Cyclopoid copepod",12_8_2003_43.19472_-75.85361,,43.194720,-75.853610,12,8,2003
2.62,39.08,"Diaptomus sicilis",28_10_2002_43.18083_-75.92639,,43.180830,-75.926390,28,10,2002
2.63,1.49,"Bosmina longirostris",28_8_1989_43.21028_-75.92278,,43.210280,-75.922780,28,8,1989
2.63,2.45,"Bosmina longirostris",12_9_1983_43.22111_-76.04444,,43.221110,-76.044440,12,9,1983
2.63,3.5,"Bosmina longirostris",22_5_1984_43.19472_-75.85361,,43.194720,-75.853610,22,5,1984
2.63,23.76,"Daphnia mendotae",27_8_1984_43.21028_-75.92278,,43.210280,-75.922780,27,8,1984
2.63,32.47,"Daphnia mendotae",24_10_2000_43.18083_-75.92639,,43.180830,-75.926390,24,10,2000
2.63,32.77,"Daphnia mendotae",2_9_1986_43.22111_-76.04444,,43.221110,-76.044440,2,9,1986
2.63,36.2,"Daphnia mendotae",26_8_1998_43.21028_-75.92278,,43.210280,-75.922780,26,8,1998
2.63,65.65,"Daphnia pulicaria",28_5_1996_43.22111_-76.04444,,43.221110,-76.044440,28,5,1996
2.63,11.06,"Daphnia retrocurva",5_10_1989_43.19472_-75.85361,,43.194720,-75.853610,5,10,1989
2.63,7.37,"Diacyclops thomasi",6_7_1982_43.18083_-75.92639,,43.180830,-75.926390,6,7,1982
2.63,4.02,"Diaptomus minutus",19_6_2001_43.19472_-75.85361,,43.194720,-75.853610,19,6,2001
2.63,10.48,"Diaptomus minutus",8_8_2006_43.22111_-76.04444,,43.221110,-76.044440,8,8,2006
2.63,1.24,"Diaptomus minutus",16_8_2004_43.22111_-76.04444,,43.221110,-76.044440,16,8,2004
2.63,25.12,"Skistodiaptomus oregonensis",9_7_1990_43.21028_-75.92278,,43.210280,-75.922780,9,7,1990
2.63,7.56,"Skistodiaptomus oregonensis",17_6_1985_43.21028_-75.92278,,43.210280,-75.922780,17,6,1985
2.63,46.59,"Skistodiaptomus oregonensis",9_9_1991_43.18083_-75.92639,,43.180830,-75.926390,9,9,1991
2.63,37.94,"Skistodiaptomus oregonensis",26_8_1998_43.21028_-75.92278,,43.210280,-75.922780,26,8,1998
2.63,119.42,"Skistodiaptomus oregonensis",18_2_1992_43.18083_-75.92639,,43.180830,-75.926390,18,2,1992
2.63,61.33,"Epischura lacustris",30_6_1997_43.22111_-76.04444,,43.221110,-76.044440,30,6,1997
2.63,85.76,"Epischura lacustris",10_6_1991_43.22111_-76.04444,,43.221110,-76.044440,10,6,1991
2.63,20.34,"Mesocyclops edax",12_7_1999_43.19472_-75.85361,,43.194720,-75.853610,12,7,1999
2.63,25.39,"Mesocyclops edax",17_6_1985_43.18611_-75.77083,,43.186110,-75.770830,17,6,1985
2.63,9.83,"Mesocyclops edax",21_9_1987_43.21028_-75.92278,,43.210280,-75.922780,21,9,1987
2.63,19.96,"Mesocyclops edax",17_6_1985_43.21028_-75.92278,,43.210280,-75.922780,17,6,1985
2.63,3.27,"Cyclopoid copepodids",6_6_2002_43.19472_-75.85361,,43.194720,-75.853610,6,6,2002
2.64,8.32,"Acanthocyclops vernalis",26_7_1995_43.22111_-76.04444,,43.221110,-76.044440,26,7,1995
2.64,2.76,"Bosmina longirostris",7_9_2004_43.21028_-75.92278,,43.210280,-75.922780,7,9,2004
2.64,3.33,"Bosmina longirostris",10_10_2005_43.18083_-75.92639,,43.180830,-75.926390,10,10,2005
2.64,2.47,"Chydorus sphaericus",26_8_2002_43.17833_-75.9475,,43.178330,-75.947500,26,8,2002
2.64,23.43,"Daphnia mendotae",25_8_1988_43.18611_-75.77083,,43.186110,-75.770830,25,8,1988
2.64,58.55,"Daphnia pulicaria",15_7_1985_43.19472_-75.85361,,43.194720,-75.853610,15,7,1985
2.64,69.79,"Daphnia pulicaria",16_9_1996_43.22111_-76.04444,,43.221110,-76.044440,16,9,1996
2.64,10.63,"Daphnia retrocurva",14_10_1991_43.19472_-75.85361,,43.194720,-75.853610,14,10,1991
2.64,3.59,"Diacyclops thomasi",20_6_2006_43.22111_-76.04444,,43.221110,-76.044440,20,6,2006
